commondata_001	commondata_002	commondata_003	commondata_004	commondata_009	uniquefloat_001
T9d40739168943190563	21238283	18626851	一大團	202112	1.0
T9d40b6e485498877035	11537432	25094490	La陰陽陽楊	202112	1.0
T9d4126f3a2029587582	10049119	12832330	ukyukuykuylk	202112	9.0
T9d41836f40688029342	13267912	12595858	黑暗黎明zzzz	202112	2.0
T9d41ca6e26211918964	21176664	17080819	Vago飯店	202112	1.0
T9d42338a19544074462	10875557	25364336	xc雨中雪cx	202112	1.0
T9d42863c36397322650	14726226	16135713	橙橙風破浪	202112	2.0
T9d42fc6466362417795	20348656	13750249	癡人說樂c	202112	1.0
T9d435da3f1655343368	9735753	23229742	91014123	202112	4.0
T9d435da3f1655343368	9735753	24645051	DD14101421	202112	1.0
T9d44f07737222552201	21087833	15393575	是胖頭魚吶	202112	1.0
T9d45140dd4662410545	13411976	7674053	VerM0uth苦艾	202112	1.0
T9d45237768248701226	12856212	11830244	LESS少	202112	2.0
T9d45288167354500535	13989476	11653845	利路修	202112	3.0
T9d4547c496649391873	8999471	5629719	咘小筠	202112	5.0
T9d4564cf54586391698	20498050	13882586	夜D光芒	202112	1.0
T9d4598d1d1248524109	9056776	18508805	夜凱殷凌	202112	1.0
T9d46277ec3190684751	10065951	7642139	歹歹z	202112	1.0
T9d46416144251546245	21227281	16463702	Lievro	202112	2.0
T9d46b96a29492598283	21126615	15595275	鏡中幻櫻c	202112	6.0
T9d4749ebb7017774928	20638860	14429914	流淚的小鯨魚	202112	15.0
T9d475bc078205596565	20774215	14476554	語黛	202112	2.0
T9d477d1986756449041	8724343	24661412	戴洛蒂	202112	3.0
T9d47b315b6183248908	18264779	14838881	陽1陽	202112	1.0
T9d484b91b1619956201	21322211	16152712	大霓雙兒	202112	3.0
T9d484b91b1619956201	21322211	16449026	戰士加一	202112	1.0
T9d48e55928720214419	18269360	23841706	Love伊芙o	202112	1.0
T9d48e58255220499104	11893693	7297125	蘿瑟拉	202112	1.0
T9d493f01f9169373406	21165714	11794071	觀神宮二三四	202112	3.0
T9d49bf6da5098206160	20748515	15780160	黯月白沙	202112	2.0
T9d4a41e110958482322	8819966	16077347	爆裂喵魔法師	202112	1.0
T9d4a7f9d98611379216	17613575	25532645	1566asdf	202112	1.0
T9d4acee983528513297	21332361	16442731	彩色傀儡師	202112	3.0
T9d4aecec18527366149	17149969	26363964	Meeegumin	202112	1.0
T9d4af847b9029586564	17415810	12047401	奶綠不賭博	202112	7.0
T9d4b424b53135166803	12848265	11564001	追趕跑跳踫o	202112	23.0
T9d4bfea9b0164540109	21232988	15950184	譜之樹	202112	1.0
T9d4c5124c5216910717	13817945	14691023	乂chaney乂	202112	3.0
T9d4c6eea86500820474	13681356	14586220	Matchat茶	202112	1.0
T9d4c90f656895572319	17169655	18374426	悟空起飛囉	202112	1.0
T9d4c947082449202436	21008816	15352639	見雲起風留影	202112	1.0
T9d4d771191656357862	18158068	16900500	瀏海channn	202112	4.0
T9d4d771191656357862	18158068	18254813	海妍午茉	202112	2.0
T9d4d8c9444124147894	9210249	16259346	XDD紅茶	202112	1.0
T9d4deaa399931886709	21098284	15451212	蹦巴拉蹦巴拉	202112	4.0
T9d4dfdd1b5265323160	18571733	17105988	流星o輝夜	202112	1.0
T9d4e081b59049655898	20503173	13910611	死告	202112	7.0
T9d4e8b0e54051237996	18076586	10073003	西元2004年	202112	6.0
T9d4ec25e44379816615	21327198	16329984	颯颯颯嗖	202112	2.0
T9d4ec25e44379816615	21327198	16375465	啪嘰啪嘰啪	202112	12.0
T9d4ec25e44379816615	21327198	16411286	烏拉烏拉呼哧	202112	1.0
T9d4eee5aa7161799803	21154270	17041183	夢子幫我術	202112	8.0
T9d4f0dccc7925305247	11568097	25270282	嚐嚐老吶棒棒	202112	1.0
T9d50018042160655817	21332195	16303710	o0魅澀紶0o	202112	8.0
T9d502d1973897012091	9413774	26179516	中和小仙女	202112	1.0
T9d50d59083107039372	9547646	16705615	菸斗橘	202112	1.0
T9d50ebba07428663503	21239040	11869180	阿咪也要Ahoy	202112	3.0
T9d50eff567439111135	20544956	13955210	測SAR不要爆	202112	1.0
T9d5262bf73059271695	20481369	15111288	靈魂光輝	202112	1.0
T9d528ba7d4376777052	21333206	16324243	純束	202112	1.0
T9d53f8cff3503704182	20524420	24797676	阿掐鳩尼爾	202112	1.0
T9d54144419087405962	8862543	6374936	Enchanted魙	202112	1.0
T9d542413c3652255989	19891298	13512078	魔鬼在逗你	202112	1.0
T9d54264f60105470606	21344524	17284564	開C每勳天	202112	1.0
T9d54a22b59265823668	20526250	13926613	聖三斗	202112	1.0
T9d54cbe111121790474	18072071	25100130	B卷速速來	202112	5.0
T9d554583b2594454866	20747686	14384524	檸檬果醬Cc	202112	10.0
T9d55d4bea6270663591	9788703	10895102	乂夏天協奏曲	202112	5.0
T9d567f1931779123528	13998433	15191360	冬風之凝	202112	2.0
T9d57f3f3e6497498188	21148737	18483038	冷凍小草	202112	1.0
T9d57fb1445760859303	21322880	26383994	天降財	202112	9.0
T9d57fb1445760859303	21322880	26401806	人發財	202112	3.0
T9d583a8895331700200	20806043	14600698	春風紛紛	202112	6.0
T9d585e6ff5406301331	11583783	17033514	咖啡味瑪德蓮	202112	2.0
T9d587c6715128480814	9723618	8953280	菈芙塔媞亞	202112	4.0
T9d58f2d088238782460	18451131	12037586	鯊鯊真香	202112	3.0
T9d59a50cc4114263736	21348116	16439713	黥禓	202112	1.0
T9d59ea5d75286514953	20797589	14493784	暗影雞瘟	202112	1.0
T9d5a1c30f0711327090	21179546	18541738	Xuanyuz	202112	6.0
T9d5a5f2159824087014	20843283	14662373	一人懂萬人寵	202112	4.0
T9d5a5fa554558162380	13827708	11112911	琳唲c	202112	5.0
T9d5a5fa554558162380	13827708	12568234	一AuToCrAt一	202112	5.0
T9d5aafca29254481184	21015978	15371196	懋之刀	202112	1.0
T9d5aafca29254481184	21015978	15954061	懋神仔	202112	12.0
T9d5ac0fda1667146461	20442381	15107240	太空軍章北海	202112	2.0
T9d5aea1d97800983852	20169638	25465207	維s獨行m	202112	3.0
T9d5af75631313968233	10072731	25351553	大番薯喜歡挖	202112	5.0
T9d5b5fe223796310866	20441979	17096736	Nakiri優醬	202112	3.0
T9d5b96be50249832287	17138765	24824255	當底味阿甘	202112	2.0
T9d5bc22ce6153879031	21331014	16369155	低調打怪中	202112	1.0
T9d5d63a713347099713	21130247	25272244	淨清水	202112	6.0
T9d5d63a713347099713	21130247	25330412	達喀耳	202112	9.0
T9d5e0955d9659579957	20768670	11262589	漣夏	202112	5.0
T9d5e32ac27170288100	20975260	16893249	星空騎	202112	1.0
T9d5e4ee2d9346617538	18684915	17307411	c31nb	202112	3.0
T9d5ec726d4483839310	10162419	26111485	陰陽師蒼麟	202112	2.0
T9d5efcde56669961525	17151616	16035362	試吃海鮮員	202112	17.0
T9d5f5326a1930304261	17653044	24767817	O有緣無份0	202112	2.0
T9d60158988557119681	20931531	15341126	凡雷特玄	202112	2.0
T9d60905bf5566690670	21248322	16021768	開拓者呆倫	202112	1.0
T9d614c3ee7721924344	21226648	16023872	兜兜芝士	202112	1.0
T9d618628f0464360568	13121526	11378819	ZK一阿戴爾	202112	3.0
T9d618dbcb6430383952	20396755	25512569	燈花微涼o	202112	1.0
T9d61fa1328621261323	8433799	18731222	暻莉雅	202112	3.0
T9d62034f42904414665	21030920	15145889	Gypso畫畫	202112	2.0
T9d627715b5865150910	9698534	11742805	d小小發b	202112	4.0
T9d637be367917221932	13486016	14452121	楓葉暴風zx	202112	1.0
T9d63875d81945188044	18007234	9825434	不想說辣	202112	1.0
T9d638b3d71797027708	13797105	11617497	master736	202112	4.0
T9d63a01b91344593209	20975501	11659958	天然萌SuSu	202112	2.0
T9d63bf6810379321734	21063019	15261727	小小沐o0	202112	1.0
T9d64267083028334419	20665134	25353026	蕉蕉i	202112	1.0
T9d642e8cf9170671408	21334060	12004620	北宮湊	202112	1.0
T9d64654535899274776	21192072	15823907	冰涷大西瓜	202112	2.0
T9d64abb198017383172	13609496	14056167	1azdcd	202112	1.0
T9d65280d36333284294	20933470	16310992	盡你喜歡	202112	2.0
T9d661b5e74134506014	21218591	26242240	四1糸乃1	202112	2.0
T9d669afd72246733937	9216946	24265900	魯啦1a	202112	1.0
T9d675ffcd3445985478	10354056	25992263	Lasidofa	202112	1.0
T9d67ccb247373813108	13342633	11579839	燦陽m	202112	1.0
T9d67d60861461470511	8690796	18693647	藍水炸彈	202112	1.0
T9d684656d2564127218	8432426	17557623	闇茵陽老師	202112	1.0
T9d68f39283524541962	10911131	8073126	Scarlet仆	202112	15.0
T9d69a5c433688302770	13980035	11326071	汙辱烏魯木齊	202112	1.0
T9d6a58ad88311523141	8988868	15769994	笨熊崽子s	202112	5.0
T9d6a76bfd7347727074	9608608	9500766	邊緣寶寶ouo	202112	1.0
T9d6a888e54180553992	17974433	12053475	Charlie很暖	202112	3.0
T9d6aa00cb4788588943	20434902	16461289	小太郎隊長	202112	6.0
T9d6aa4c4a9606535659	13064267	9492154	吃神長大	202112	1.0
T9d6c8ff499336884486	8546574	9274319	卍隨便淡淡卍	202112	2.0
T9d6ca0aae9595036242	18024604	12672284	OMGJHG5	202112	2.0
T9d6d004567519097152	17190389	15419732	快樂的日子s	202112	1.0
T9d6dcae120468742388	21028536	15758357	o七一七o	202112	1.0
T9d6e49bf80269018007	9075192	7320572	芸術	202112	3.0
T9d6e573916242014828	13989030	8784169	Hao男神	202112	2.0
T9d6f33ae46172837695	21216841	26254434	仵夜屠豬男	202112	13.0
T9d6f6fbe70551053207	17409253	14926726	婭雪o	202112	5.0
T9d6ffda197713651675	21270276	16042776	火野凜	202112	16.0
T9d70543cb7294320233	21054802	15255146	草莓莖	202112	4.0
T9d706b3952803197322	17649954	24811719	兔子巫女	202112	1.0
T9d70a91db1257507801	16968324	25194647	YUKIDDDD	202112	4.0
T9d70fc00d3995083142	21180013	26193775	加拿大短炮王	202112	1.0
T9d717b1c96708404618	21346942	16432597	反叛的大魔王	202112	2.0
T9d72801f15150797231	17951924	9846360	再也不能噴了	202112	1.0
T9d73a13d09843975102	13989126	23600487	Thomas羅	202112	2.0
T9d73a15c08413360176	21233971	15956821	水貓貓毛毛的	202112	1.0
T9d73a9cda4372377021	15203401	9939141	陰陽來電	202112	1.0
T9d769a0bf2973154047	20824277	17288847	神那澪	202112	2.0
T9d771a7ed2103316804	21278276	16049736	筱喵媌	202112	1.0
T9d771e0955846751424	21328945	16283295	吃錘子呀	202112	1.0
T9d771e0955846751424	21328945	16297320	吃菠蘿呀	202112	1.0
T9d77516be6274683739	21079003	11634928	哇乂艸哩	202112	2.0
T9d78577453767235197	11576434	16964102	野原廣志幽靈	202112	1.0
T9d785eaf22693495774	17486435	24801137	不想玩開拓者	202112	1.0
T9d7ae18056862010311	21193738	15837704	葡萄啵啵o	202112	8.0
T9d7b387b45611521760	18579023	10335607	最喜歡打屁股	202112	4.0
T9d7b387b45611521760	18579023	10811960	GoniGoni	202112	4.0
T9d7b938c15249796522	11534686	16040510	史秘提威崴	202112	11.0
T9d7d3bbd84897902590	11032726	3974870	偶不愛尼滾	202112	1.0
T9d7d5a1535231091723	21134426	26107685	桃園小吉皮皮	202112	2.0
T9d7e3180b4488554389	20973032	11698205	q野豬騎士p	202112	7.0
T9d7e983638327215421	20875361	17168153	台股檸檬熟了	202112	3.0
T9d7e9dbf21263767794	8713814	26183523	吹雪吃白飯	202112	1.0
T9d7ea13585150890586	18177254	15977534	兔兔綠茶c	202112	6.0
T9d7ebfd441323487819	21148116	26132363	破曉o熊噴噴	202112	2.0
T9d7ee08ff1959942797	9013947	14537327	神上月凜	202112	1.0
T9d7f0607e2528477799	21331512	16291077	我love一根柴	202112	2.0
T9d7f557135819211431	18069898	16306999	樂o級	202112	1.0
T9d7f71a2c2240384680	10418140	11771373	Q走精靈	202112	4.0
T9d80024ee6347750560	13894240	8904397	唯妳浮生遺憾	202112	1.0
T9d803c77b4489229641	17614157	14546429	麥麥吃蘋果	202112	3.0
T9d80828288501875998	13862086	14496617	Unique歐狼o	202112	7.0
T9d80968b41641897202	13598514	7910220	ShyvanaGod	202112	4.0
T9d813917e1404026091	20982384	15003103	蛋蛋愛笑笑	202112	5.0
T9d82473421158580447	21343087	16446930	篠棨	202112	2.0
T9d82fea8d0115698630	21047583	15213001	沐業聲	202112	10.0
T9d83417cd8562831565	20528071	14474129	就是阿黛爾啦	202112	1.0
T9d83bc9395560028421	20560400	26148172	開拓者哇哈哈	202112	3.0
T9d83c6ef13031315202	20394016	14478134	南瓜桔子皮	202112	2.0
T9d841fd773931814547	17566247	25353796	妃杍	202112	2.0
T9d841fd773931814547	17566247	25532316	妃杍uu	202112	2.0
T9d84b0bff8421744036	10921668	18872667	直希之嵐	202112	1.0
T9d84e35a20093949890	19952917	13559041	狂風之霧	202112	1.0
T9d84f39db1196673008	21331844	16312856	穎川將義	202112	24.0
T9d851ccee7328399285	18692398	15206747	Apple1090117	202112	5.0
T9d85fc1834699701091	9394311	18748273	碩二住網咖	202112	1.0
T9d8700d113151967310	20775251	14480333	oo阿呆爾oo	202112	1.0
T9d871f67d9320702315	21048568	25199184	肉肉睡	202112	2.0
T9d873c3d88140362884	21260892	16367818	初心者o貳	202112	1.0
T9d874dc906512134281	17645364	16118308	月夜璃霜	202112	1.0
T9d875fb049450636503	10726985	15510106	白蘭氏黑媽媽	202112	1.0
T9d88a6e210163232108	17499436	16570917	HD傳說卷120	202112	1.0
T9d88e03024290567043	21026833	15602820	很悠哉啊	202112	1.0
T9d89f76246282731956	9866983	11990746	浪客z墨逍遙	202112	1.0
T9d8a29dba8379415698	17388222	16821780	一Z一D一Z一	202112	1.0
T9d8ab7b578016656207	12684750	26057070	辣味小鮭魚	202112	2.0
T9d8b919285250937626	9848221	24049595	殯天	202112	1.0
T9d8c2749a9740887500	18785363	12790868	楓玥兒o琛	202112	5.0
T9d8c2b3524283833462	18617546	16274215	KappaIZRZ1	202112	14.0
T9d8c673680697219535	20575147	25588173	庚子元宵	202112	2.0
T9d8d6f0940606189639	21179387	11771332	金村美玖miku	202112	1.0
T9d8df48618033472847	21226430	25437353	斷箜Zero	202112	4.0
T9d8e5b7430260131337	21131455	15580422	Yanagi葉	202112	1.0
T9d8efe9e95682781648	21064747	15267144	黑芭蕉	202112	2.0
T9d8f779785871244559	21313826	16436089	膽大跑得快	202112	14.0
T9d9028ed36490482659	21231706	15944671	林允儿i	202112	1.0
T9d90919b99858339841	21181863	25388846	扉你樹薯	202112	4.0
T9d90919b99858339841	21181863	25470509	扉你木薯	202112	1.0
T9d91559410704593171	18469193	15887818	Air酷涼	202112	3.0
T9d9172d1b1559259154	16084939	11739916	小小淺淺	202112	2.0
T9d91a87a20754002778	18267821	24475960	霜芮雅	202112	15.0
T9d920544f7162449414	10490216	11692865	愛吃鬼米露	202112	2.0
T9d921d5389538881507	21225952	16301733	下雨想睡覺	202112	1.0
T9d92294573221595138	20442560	11086708	兜兜裡有棠	202112	1.0
T9d924cadb6068681056	17680410	16224380	牡羊吃晚餐	202112	1.0
T9d927565e8021594621	10442687	11310629	38阿戴爾豪38	202112	1.0
T9d92da3372915359048	17259877	8866186	可是你沒有	202112	1.0
T9d944554e3515976191	17672872	8948894	佩冰兒	202112	1.0
T9d945aa980262919417	21085994	15387316	動次動次24	202112	2.0
T9d94656dd0348160816	11529641	25394156	姆姆胖胖	202112	3.0
T9d94b83934778114533	21346797	16430901	濛湉	202112	1.0
T9d9517eaa6290283401	20765923	14379013	哦是麼這麼棒	202112	1.0
T9d96a1bb65790039967	10386861	24045284	露璐姊姊o	202112	1.0
T9d96a2e018722481868	21170276	11755486	楠梓森川丼丼	202112	4.0
T9d96f38bd3246384147	17867655	12466020	一鏢入你心	202112	2.0
T9d97ac77c2973919070	21147221	25294223	舞璇緋	202112	5.0
T9d97ac77c2973919070	21147221	25337252	穆霏墨	202112	1.0
T9d97dc43f1103221000	18633528	15904160	喵聖OwO	202112	1.0
T9d9865a8d4371759509	9620276	16337468	傻乂baby羽o	202112	1.0
T9d98744d71273213582	12062276	13733176	艾a芝2	202112	3.0
T9d9924c859220495215	17335507	12872079	美心在這裡	202112	2.0
T9d9a044371619428662	18510676	24839723	慈愛的貓女僕	202112	3.0
T9d9a101285663688905	21065354	26223954	乂空暝乂	202112	8.0
T9d9a6607e2949763041	21220468	15915942	肥肥麻麻	202112	10.0
T9d9bd9cc83460331695	17404362	13519937	帕奇o	202112	1.0
T9d9be08d02788545391	18536594	26106124	o00黑旋風00o	202112	4.0
T9d9ce65fe8651916190	21347699	16437937	克里亞的弓手	202112	7.0
T9d9d7654e3109076250	21070010	18394608	Oo筱o夜oO	202112	4.0
T9d9dc7ae21941723021	21047009	15270226	霧裡看花XC	202112	1.0
T9d9de2eda5226754760	10405847	16071412	狄寶Derrick	202112	3.0
T9d9de2eda5226754760	10405847	16264383	Derrick狄寶	202112	3.0
T9d9deccf04757154624	21092574	15540265	凱御o	202112	4.0
T9d9e943ab0121725694	9801873	12880883	鬼之魔流劍	202112	3.0
T9d9e943ab0121725694	9801873	14498717	魔劍愛林檎	202112	5.0
T9da02d1dd8755179610	17653402	18294827	失眠心弦	202112	2.0
T9da05895f7047205691	17594234	9449461	笑臉蛋餅	202112	1.0
T9da05895f7047205691	17594234	9652701	兄弟抹茶冰	202112	1.0
T9da0874717104525372	12400589	10384233	打爆你眼喔	202112	1.0
T9da0e51387980583384	21134329	25275955	淡定灼香紅	202112	1.0
T9da15db982856361574	9043430	11216074	顛倒o兩儀	202112	9.0
T9da1ad7507475323357	17014294	15197272	雞跟蛋誰先的	202112	7.0
T9da1b6da03698188347	18638151	16977037	甯月月	202112	4.0
T9da1f85192482533276	21012053	25997037	菈米菈米媽媽	202112	2.0
T9da24aecd1768433746	21016124	17026507	長庚V	202112	5.0
T9da2735532822500655	17465429	11133021	搖啤酒的貓	202112	2.0
T9da2735532822500655	17465429	14482751	畔畔冶	202112	3.0
T9da34bdf39520819571	21283505	16256961	錏克one	202112	1.0
T9da43da473771715150	21023721	15104704	梵素	202112	24.0
T9da442cd95780920335	20495296	25595292	極本多二呆	202112	1.0
T9da45e0941885885543	12327656	7908587	沁戀o皇	202112	4.0
T9da4745172361038672	11610507	10400233	Lv161主教	202112	2.0
T9da4bbe804704864829	7738236	13994808	好粥道	202112	1.0
T9da4cad0e6309958465	13459002	14389532	Demon團團	202112	1.0
T9da4cad0e6309958465	13459002	14503171	是團團吶	202112	5.0
T9da4f74224856851227	18503114	12225184	歸宿ooc	202112	1.0
T9da530e187813258523	8910900	26042924	Fantasy希雅	202112	4.0
T9da5523be9462604759	21215029	26233196	上官茵	202112	3.0
T9da5a19d88613131526	13856780	10244016	kisred	202112	1.0
T9da620e394880912079	19585648	17258895	Oo派星星o0	202112	2.0
T9da717cc51307103989	8436302	17911970	麗芙祿	202112	1.0
T9da7999241303560730	10446938	11261334	瑂妃	202112	1.0
T9da7999241303560730	10446938	9388682	綾薰o	202112	11.0
T9da7b7d363094519561	18638609	17101959	墟靈	202112	1.0
T9da7eeda37092422241	18221404	13938061	一粒蛋怒風o	202112	3.0
T9da850e668374545811	11703431	26304583	凜冽o煌	202112	2.0
T9da850e668374545811	11703431	26430378	羅剎o亮	202112	2.0
T9daa525f62970517119	9450004	6709376	Z雙射手Z	202112	1.0
T9daaa8dd12530001718	11998643	26211257	卌煉獄傳說卌	202112	11.0
T9dac181e93804645236	21031224	26104600	漫空芒果	202112	1.0
T9dac5308d0040089851	12864902	7845538	薇發she夢	202112	2.0
T9dac945bf2169906035	21045228	15927734	貓推車	202112	1.0
T9dacee2842333354851	11788716	10742341	豬腳世家	202112	2.0
T9dad188c89656716136	17053765	18605734	岸邊蹦蹦	202112	2.0
T9dad287cd5166798165	21135145	16136813	煋準	202112	1.0
T9dad735764950324151	19526970	13317293	小太陽plus	202112	1.0
T9dad7bfee7374199535	9112230	24930564	Shuiwu冷雁	202112	1.0
T9dade2c857061858460	13997171	11649295	七七七愛你	202112	1.0
T9dae2e6657967166391	10228370	15097596	御夢凝	202112	1.0
T9dae384db1062781788	11866486	26208380	昉nine	202112	1.0
T9dae4a6d48491638660	11200455	9225029	Armorares皇	202112	1.0
T9daea51248892688245	21132261	16440995	愛死滬滬了	202112	1.0
T9daf186c06535892662	18796821	26448524	SPIRIT彗星	202112	2.0
T9daf4918c0216413171	18578552	11822485	豆花參拾摳	202112	1.0
T9daf82c4d2746261442	17159394	10002783	Winnie舒舒	202112	2.0
T9daff96b82620997071	17694177	11336552	羈押3年死刑	202112	1.0
T9db026d358560511190	7802642	9048912	判官士z	202112	2.0
T9db0317fd7173067277	13827474	15191676	夜空小茜	202112	1.0
T9db07f11a4013039147	18266981	16946582	我愛神秘麥田	202112	2.0
T9db095c456998080055	9741567	25295374	暴走新冠肺炎	202112	2.0
T9db218adb4080071895	12065468	16017072	噬血蒼傲	202112	1.0
T9db218adb4080071895	12065468	17206327	傾城落雪	202112	1.0
T9db218adb4080071895	12065468	25467093	絢水舞	202112	2.0
T9db23c5ec8609841209	17853328	9719861	Liseeh	202112	1.0
T9db30eec95008144288	19556519	18599226	改寫過去	202112	1.0
T9db35ae515100673193	20424943	14045885	半夏居	202112	2.0
T9db39ce716394634486	10035063	22093492	晞菈蕥	202112	1.0
T9db3d82273310232166	15238316	11940603	七十二路	202112	1.0
T9db5b39e12512212924	18723355	11559526	伊井藤	202112	6.0
T9db60a24f6084743554	11240680	24927274	Angoian001	202112	3.0
T9db6129ed5405730669	10331285	17626426	幻影阿崙	202112	1.0
T9db63d65f3760626847	15228227	23314198	Compolian	202112	2.0
T9db66c59c1478945442	21064986	15394770	岱箐	202112	6.0
T9db6f45c05526779818	11412122	7082485	小鰈兒	202112	11.0
T9db7435712822488499	10797433	10039918	約瑟嵐	202112	1.0
T9db8165cb3972675075	12673498	10380846	Asterotd小楓	202112	2.0
T9db8184b88584739188	18645974	12592946	烤麵包布丁	202112	3.0
T9db8184b88584739188	18645974	12976414	杓文字布丁	202112	2.0
T9db8184b88584739188	18645974	13374205	柔滑布蕾	202112	6.0
T9db92c6211454033404	20964119	25143480	漁場時價分析	202112	2.0
