﻿type,layers,gamename,startdate,enddate,parenthivedb,parentdbname,parenttablename,parentcolumnname,orihivedb,oridbname,oritablename,oricolumnname,hivedb,dbname,tablename,columnname,logstartdate,logenddate,dtbeforeday,dtafterday,logfilename,log,sql,memo,memo2
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxhiddencatchstageinfo,,extract,CAConfig,fxhiddencatchstageinfo,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxhiddencatchstageinfosu,,extract,CAConfig,fxhiddencatchstageinfosu,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxitemskill,,extract,CAConfig,fxitemskill,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxladderrestrictip,,extract,CAConfig,fxladderrestrictip,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxlsconfigtable,,extract,CAConfig,fxlsconfigtable,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxmatchingcommonconfig,,extract,CAConfig,fxmatchingcommonconfig,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxmatchingconfig,,extract,CAConfig,fxmatchingconfig,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxmatchingfailedconfig,,extract,CAConfig,fxmatchingfailedconfig,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxmatchingmaplist,,extract,CAConfig,fxmatchingmaplist,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxmessage,,extract,CAConfig,fxmessage,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxquestconfig,,extract,CAConfig,fxquestconfig,,,,,,,,,任務設定列表(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxqueststring,,extract,CAConfig,fxqueststring,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxrankmap,,extract,CAConfig,fxrankmap,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxrewardlimitsetting,,extract,CAConfig,fxrewardlimitsetting,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxrpgminimapinfo,,extract,CAConfig,fxrpgminimapinfo,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxrpgminimaplist,,extract,CAConfig,fxrpgminimaplist,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxrpgshowmapinfo,,extract,CAConfig,fxrpgshowmapinfo,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxschoolzzang,,extract,CAConfig,fxschoolzzang,,,,,,,,,尚未確定(0M),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxserverchannelname,,extract,CAConfig,fxserverchannelname,,,,,,,,,尚未確定(小於500K),
all,1,bnb,2019-12-01,,,,,,all,CAConfig,fxserverconfiggroup,,extract,CAConfig,fxserverconfiggroup,,,,,,,,,頻道相關設定(小於500K),
