type,layers,gamename,startdate,enddate,parenthivedb,parentdbname,parenttablename,parentcolumnname,orihivedb,oridbname,oritablename,oricolumnname,hivedb,dbname,tablename,columnname,logstartdate,logenddate,dtbeforeday,dtafterday,logfilename,log,sql,memo,memo2
all,1,lineage,2019-12-01,,,,,,all,linworld_global,user_slots,,extract,linworld_global,user_slots,,,,,,,,,戒指欄位(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,userpotentialenchant,,extract,linworld_global,userpotentialenchant,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,wizard_coin,,extract,linworld_global,wizard_coin,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,wizard_coin2,,extract,linworld_global,wizard_coin2,,,,,,,,,尚未確定(0M),
all,1,lineage,2019-12-01,,,,,,all,linworld_global,world_contents_data,,extract,linworld_global,world_contents_data,,,,,,,,,尚未確定(0M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,achievement_completed_achievement,user_uid,extract,linworld_global,achievement_completed_achievement,,,,,,,,,成就完成(大於10M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,achievement_criteria_progress,user_uid,extract,linworld_global,achievement_criteria_progress,,,,,,,,,成就進行(大於10M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,arenauser,userid,extract,linworld_global,arenauser,,,,,,,,,競技場角色?(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,bookmark,user_id,extract,linworld_global,bookmark,,,,,,,,,尚未確定(大於10M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,col_score,user_id,extract,linworld_global,col_score,,,,,,,,,尚未確定(小於500K),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,lmail,from_id,extract,linworld_global,lmail_from,,,,,,,,,信件_寄件者(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,lmail,to_id,extract,linworld_global,lmail_to,,,,,,,,,信件_收件者(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,map_time_limit,user_id,extract,linworld_global,map_time_limit,,,,,,,,,尚未確定(小於500K),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,monsterbookv2_book,user_uid,extract,linworld_global,monsterbookv2_book,,,,,,,,,蒐集冊?(大於10M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,monsterbookv2_card,user_uid,extract,linworld_global,monsterbookv2_card,,,,,,,,,蒐集冊?(大於100M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,monsterbookv2_deck,user_uid,extract,linworld_global,monsterbookv2_deck,,,,,,,,,蒐集冊?(大於10M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,npc,master_name,extract,linworld_global,npc,,,,,,,,,寵物(小於500K),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,pk,pk_name,extract,linworld_global,pk,,,,,,,,,尚未確定(小於500K),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,pledge_warehouse_history,user_id,extract,linworld_global,pledge_warehouse_history,,,,,,,,,尚未確定(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,quest,userid,extract,linworld_global,quest,,,,,,,,,任務(大於100M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,user_buddies,user_uid,extract,linworld_global,user_buddies,,,,,,,,,尚未確定(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,user_buddy,user_id,extract,linworld_global,user_buddy,,,,,,,,,好友名單(0M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,user_data,user_id,extract,linworld_global,user_data,,,,,,,,,角色資料(大於100M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,user_elemental_speciality,uid,extract,linworld_global,user_elemental_speciality,,,,,,,,,尚未確定(小於500K),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,user_equipcurrentset,charuid,extract,linworld_global,user_equipcurrentset,,,,,,,,,尚未確定(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,user_equipset,charuid,extract,linworld_global,user_equipset,,,,,,,,,尚未確定(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,user_exclude,user_id,extract,linworld_global,user_exclude,,,,,,,,,黑名單?(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,user_exp_recovery,uid,extract,linworld_global,user_exp_recovery,,,,,,,,,尚未確定(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,user_item,user_id,extract,linworld_global,user_item,,,,,,,,,道具(大於1G),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,user_mail,to_id,extract,linworld_global,user_mail,,,,,,,,,信件(舊)(小於500K),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,user_petball,user_id,extract,linworld_global,user_petball,,,,,,,,,魔法娃娃(0M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,user_id,all,linworld_global,user_quats,user_id,extract,linworld_global,user_quats,,,,,,,,,尚未確定(大於10M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,user_settings,user_uid,extract,linworld_global,user_settings,,,,,,,,,尚未確定(大於100M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,user_spellbuff,user_uid,extract,linworld_global,user_spellbuff,,,,,,,,,尚未確定(大於1M),
grammar,1,lineage,2019-12-01,,extract,init,onliontimebycharacter,uid,all,linworld_global,user_spells,character_id,extract,linworld_global,user_spells,,,,,,,,,戰士技能欄位(大於10M),
